,TW_NO,TW_TIME,TW_TEXT,FAV,RT
1312,1147833632985243648,2019-07-07 20:43:58,おまえもやぞこの未成年パチカス野郎め https://t.co/RJt2x20lFT,0,0
1313,1147829121394700288,2019-07-07 20:26:02,RT @Ri7_u10: 質問箱「好きな食べものは？」「卒業した小学校の名前は？」「座右の銘ってある？」「子供のときに飼ってたペットの名前は？」「母親の旧姓は？」私「妙だな…🤔」,0,11472
1314,1147808887338201089,2019-07-07 19:05:38,ごめん、割と真面目な話なんだけど、誰か俺ガイル2期2話の解説をして欲しい。僕倫理観のかけらもない人間だから、なぜひきがや君が怒られたのかマジでわかんねえ,2,0
1315,1147807591549956096,2019-07-07 19:00:29,じゃあまずは電車内の態度を見直そうか♡ https://t.co/y46nPmPxEl,0,1
1316,1147807442819936256,2019-07-07 18:59:54,俺ガイル、ラノベの方も読みたいやつだこれは,0,0
1317,1147807211755720705,2019-07-07 18:58:59,まあお互いこじらせから抜け出してるからもうセーフやな https://t.co/0HEUqBnJvE,0,0
1318,1147802676337315841,2019-07-07 18:40:57,海老名さんすっこおおおおおおおおなにこのかわいすぎる腐女子オタサーの姫か？,1,0
1319,1147802324082941958,2019-07-07 18:39:33,こじらせるのは不幸やぞ俺ならタイムマシンがあったら真っ先にこじらせないように自分を教育するぞ https://t.co/kBInomVJzN,0,0
1320,1147801390325981184,2019-07-07 18:35:51,ええええなにこれなにこれ神神神神タイプワイルドしてるやんやばやばやば https://t.co/lZhLGrRJkV,0,0
1321,1147799193114689536,2019-07-07 18:27:07,俺ガイル2期の作画がすこすこ(今日二回目),0,0
1322,1147799004383567872,2019-07-07 18:26:22,上でも下でもマウントを取るのはよくないからやめようね！(死),1,0
1323,1147798239506124800,2019-07-07 18:23:20,僕の趣味は不幸自慢です(ゲス顔) https://t.co/OLKsSaBlaw,0,0
1324,1147796877498146816,2019-07-07 18:17:55,俺ガイル2期の作画すこすこなんだが,0,0
1325,1147794018857713666,2019-07-07 18:06:33,中三まではこじらせてなかったんだから15年も幸せでいられたなんて羨ましいわ https://t.co/wv3nlRG8Xp,1,0
1326,1147785641423491073,2019-07-07 17:33:16,俺ガイル1期視聴終了主人公がとても痛快だったもし中学のときに見てたら影響受けすぎてもっと自分の性格こじらせてたと思うので、いい意味でこれはリアタイで見てなくて助かったって感じですね,4,0
1327,1147746007381266432,2019-07-07 14:55:46,ひきがやくん自己肯定感高いなーーもうほぼ俺だわこいつ,0,0
1328,1147736724237197312,2019-07-07 14:18:53,★┷┓┃不┃┃労┃┃所┃┃得┃┃が┃┃ほ┃┃し┃┃い┃┗━★ 短冊メーカー https://t.co/Jg9xtspQsn,0,0
1329,1147539807150587904,2019-07-07 01:16:24,同級生をシリアにぶちこんでるうめさんをなぜか想像してしまって無限に草生え散らかしてる https://t.co/os45FCxebo,1,0
1330,1147538355183218688,2019-07-07 01:10:38,Twitterは社会不適合者の救済措置！ https://t.co/BUrLVOq29Z,1,0
1331,1147537608752300032,2019-07-07 01:07:40,男社会の方が楽なんだろうねやっぱ,1,0
1332,1147536894474874880,2019-07-07 01:04:50,日常アニメみたいに男も浴衣着て花火大会行きたいメルカリで浴衣売ってねえかな,1,0
1333,1147536379858960385,2019-07-07 01:02:47,そうですねーーーー共感するより普通に本音言って欲しいってのはある逆に僕はあーわかるーーを癖付けして自分語りを抑えないと女の子と喋れないのでもう性格を交換してください https://t.co/fw6OnNHbpS,0,0
1334,1147535504318926848,2019-07-07 00:59:19,ちなみに下半身男、上半身女、声女、これが性的コンテンツのすべてを自家発電できてしまう人間の体における完全体だと思うのでつまりふたなりは完全体なのではという結論,0,0
1335,1147534263199289345,2019-07-07 00:54:23,僕がエンカしたなかではいまんとこ僕よりコミュ力低いオタクはいなかったからみんなイキリオタクの僕を踏み台にして見下して生きてください,0,0
1336,1147533592148369410,2019-07-07 00:51:43,これは確かに環境も強すぎる https://t.co/IzxiDPslMS,0,0
1337,1147533344541798400,2019-07-07 00:50:44,あーーーしゃべれるだけがコミュ力じゃねーーんだよばーかばーかばーか,2,0
1338,1147533041109098496,2019-07-07 00:49:31,僕の両親はコミュニケーションをとるときに、「共感」とか「うなずき」みたいなことを一切してこなかったコミュ障家族なので、僕も見事にできなかったね。最近は意識してるけど疲れたりして無意識になるともう無理,1,0
1339,1147531046675611652,2019-07-07 00:41:36,なんか人の気持ちを汲み取ったり相手に合わせて会話を展開するとかそーゆー系のコミュ力は、もともと生物学的に女子の方が高いと決まってるみたいなことをどっかで聞いたんだけど、俺のまわりの男女比較してもまあ確かにそうだよなって思う,1,0
1340,1147530412601688064,2019-07-07 00:39:05,背徳感に溺れて生きてたせいで内面的には人の気持ちもわからない気遣いもできない社会不適合者になったとさ,0,0
1341,1147530023454162945,2019-07-07 00:37:32,人とはちょっと違うことをしていると、なんかイキリ的な快楽に陥ることあるじゃないですか、あれ日本語で説明すると「背徳感」って言うらしいですまたひとつ語彙力があがった,1,0
1342,1147520611024982018,2019-07-07 00:00:08,ビジュアル的に超かっこいいのはわかるんだけど、論理的にわけわかめだからうーんて感じ。バカな脳だと理解が追いつかない。,0,0
1343,1147520122547871744,2019-07-06 23:58:11,エヴァ、昔から親(パチカス)の影響で観てるんだけど未だに何が起こってるのか理解できない,1,0
1344,1147517252687650817,2019-07-06 23:46:47,むぅさんの動画、最初何を表現してるのか理解できなかったから僕は純粋な男の子,2,0
1345,1147516221236994048,2019-07-06 23:42:41,僕体育とかでバスケやるときはキセキの世代になりきってやるのでこれに関してはぐうの音も出ない https://t.co/pypVlYdky4,0,0
1346,1147515784144359424,2019-07-06 23:40:57,やっぱ僕は声フェチらしいね,1,0
1347,1147515718860066819,2019-07-06 23:40:41,・萌え声でキャス配信・カラオケで女性歌手のモノマネ https://t.co/9QiKkrqXLO,1,0
1348,1147490840085798913,2019-07-06 22:01:50,モイ！PCからキャス配信中 - 　おすすめのバイトと美容室教えて https://t.co/ExXQorPC8v,0,0
1349,1147484852461006848,2019-07-06 21:38:02,22時からキャスしまーす,0,0
1350,1147478031860031488,2019-07-06 21:10:56,もう何が起こるかお分かりですね https://t.co/mCZ1akrUKm,1,0
1351,1147455320488198144,2019-07-06 19:40:41,お前はもう絶対許さねえからトイレでしか寝させねえからな https://t.co/jog1RsjIiw,0,0
1352,1147438073526935553,2019-07-06 18:32:09,RT @Gifuisgod: 共通テスト、人生を左右するテストなのにめっちゃふざけてて草 https://t.co/x1Foc4mpHh,0,2583
1353,1147437653245120512,2019-07-06 18:30:29,RT @prinz_yuru01: Shazamを使って桂ヒナギク With 白皇学院生徒会三人娘 Starring 伊藤 静 With 矢作紗友里&amp;中尾衣里&amp;浅野真澄の本日、満開ワタシ色!を発見しました。 https://t.co/56kA7qrTyM本日満開ワタシ色,0,2
1354,1147406318799482880,2019-07-06 16:25:58,次郎を食っておれのベッドで寝落ちするわか https://t.co/lXRyCcu1mS,4,1
1355,1147394083263877120,2019-07-06 15:37:21,よって別腹がすいたのて https://t.co/qhrBoJt3i6,4,0
1356,1147393987898048512,2019-07-06 15:36:58,量はいけたけど脂はダメだった,1,0
1357,1147393574532612096,2019-07-06 15:35:20,ジロリアンの人は人間じゃないね,0,0
1358,1147393398837395456,2019-07-06 15:34:38,脂少なめにすればよかった。。。,0,0
1359,1147391010659373056,2019-07-06 15:25:09,吐きそうになった(事後) https://t.co/DTGUtzEnNT,4,0
1360,1147364889507139587,2019-07-06 13:41:21,RT @kaztsu: JR秋葉原駅構内、物語シリーズ10th Anniversary キャラクターや声優さんなど、七夕の短冊たくさん https://t.co/jFzPVym6FA,0,1512
1361,1147353118474039296,2019-07-06 12:54:34,人生初次郎たべます,1,0
1362,1147307217982373888,2019-07-06 09:52:11,RT @machikou_mk2: こないだ九大法学部の姉とSNSにおけるネットリテラシーの話をしていて、｢今どきTwitter上のみの繋がりなんて珍しくもないよね〜｣とそこまでは真面目な話だったんですけど、そこで｢大学だとリアルでもハンドルネームで呼び合うしね〜｣と返…,0,18
1363,1147294524886011904,2019-07-06 09:01:45,朝からりえりーかわいいかわいい https://t.co/5yMnJkmm59,0,0
1364,1147189467746164741,2019-07-06 02:04:17,やはり俺の彼女はスマホの中にいるらしいね,0,0
1365,1147189388956192768,2019-07-06 02:03:58,あああああああすこすこすこすこぉ〜,0,0
1366,1147188170645049344,2019-07-06 01:59:08,シロクマの嫁はSEの質が高いと聞いてるので楽しみ,1,0
1367,1147188090340966400,2019-07-06 01:58:49,初めて綾香さんの音声買った https://t.co/7ebQOtNP0X,2,0
1368,1147163967724220416,2019-07-06 00:22:57,SNOWで撮ったけど隠せなかったよ… https://t.co/XRG32dcjnU,0,0
1369,1147160711660859392,2019-07-06 00:10:01,わかくんとふたりきりになってしまったぬ https://t.co/DCNARjL0yO,4,1
1370,1147129349532815360,2019-07-05 22:05:24,スマブラいいねたのしいね https://t.co/lEj4B0KBwE,1,0
1371,1147080420862726144,2019-07-05 18:50:58,第2回です https://t.co/gbPUnXqoxF,2,0
1372,1147064261933322242,2019-07-05 17:46:46,たぶん俺も同じ事書いた,2,1
1373,1147064110795726849,2019-07-05 17:46:10,RT @kira_kira_eps: https://t.co/tCbKbu5efh https://t.co/qQ6GkGLQ8f,0,2
1374,1147049648504184833,2019-07-05 16:48:42,さて今日は物理学単位取得記念でピザパやるぞやるぞやるぞ,0,0
1375,1147043068584984576,2019-07-05 16:22:33,あーあバレちゃった https://t.co/fnBrLoDvVr,1,0
1376,1147038148632797184,2019-07-05 16:03:00,【悲報】わかくん、物理学の勉強中に弾丸の図を書こうとしてうっかりち〇こを書いてしまう https://t.co/qUYucr6cQq,6,2
1377,1147003395934310400,2019-07-05 13:44:54,この曲もなんか聞いたことあるけど好き https://t.co/qBZ71lEVdR,1,0
1378,1147001543016665088,2019-07-05 13:37:32,ふにゃちん先輩のM度には負けますよ https://t.co/BxaUNqQCf7,0,0
1379,1147000125769695232,2019-07-05 13:31:54,アニマックスにわかガチ勢だったので中途半端にOPとか知ってる,0,0
1380,1146999980311187456,2019-07-05 13:31:20,これな https://t.co/OsCGzs3Bbu,0,0
1381,1146999300464889856,2019-07-05 13:28:38,家庭教師ヒットマンREBORN!だっけあのOPすこ内容あんま知らんけど,2,0
1382,1146997606683500544,2019-07-05 13:21:54,"I'm at 図書館 in 世田谷区, 東京都 https://t.co/iot84VRA9X",0,0
1383,1146989432957894656,2019-07-05 12:49:25,ポン酢さんにいじめられるのわりと楽しかったからTKNさんちょっとうらやま,6,1
1384,1146972602021236737,2019-07-05 11:42:32,すいませんやっぱり僕はS化すると嫌われるらしいんで永遠とMでいますね,2,1
1385,1146971747171700737,2019-07-05 11:39:08,りまいんど・ポン酢氏にポッチャマの話をするとぴょんぴょんする,2,1
1386,1146968836198920192,2019-07-05 11:27:34,もうお前はだまってJKみてろ https://t.co/zZbJrIrTWn,0,0
1387,1146968139495702528,2019-07-05 11:24:48,なんでわかが攻めになってんだよ https://t.co/c4i60VH7d3,0,0
1388,1146967293890404358,2019-07-05 11:21:27,俺は攻めだわあたりまえ https://t.co/6V2ulEuyR6,0,0
1389,1146963081261535233,2019-07-05 11:04:42,ポン酢さんと花形とエンカin唐揚げカフェ https://t.co/59hNSXUxXl,5,0
1390,1146962142270111744,2019-07-05 11:00:58,枕みてぇ https://t.co/89i1wei6Y9,4,1
1391,1146955891154964481,2019-07-05 10:36:08,再履の場合ってGPAどうなるの？あんま制度よくわかってないんだけどGPA欲しさに再履してもう1回遊べるドンしたりする人とかいんのかな？,1,0
1392,1146954357583183872,2019-07-05 10:30:02,RT @iteccchuu: 成績開示はい単位ドーーーーーーーーーーーーーーーーン！！！！！！！！！！！！！！！！見ろ見ろ見ろ見ろ見ろ見ろ見ろ見ろ見ろ見ろ見ろ見ろ見ろ見ろ見た？見た？見た？見た？見た？見た？見た？見た？見た？見た？見た？見た？見た？見た？再履再履再履再履再履再履…,0,9
1393,1146953302447312897,2019-07-05 10:25:51,IWO教授が担当になったフレセミは成績評価が厳しくなってるらしいね僕が舐め腐ってるだけなんだけどね,0,0
1394,1146952587519807488,2019-07-05 10:23:00,"フレセミはレポート3,4回ぶっちしたけど優をもらえたのでこれはかなりコスパがよろしいんじゃないでしょうか(違う)",0,0
1395,1146952420179599360,2019-07-05 10:22:20,うおおおおおおおお再履なし？再履なし？再履なし？再履なし？ざまあみろざまあみろざまあみろざまあみろざまあみろざまあみろ,1,0
1396,1146952251329503232,2019-07-05 10:21:40,物理学落としてなかったーー！！！！ https://t.co/6j6UYPN4ny,7,0
